BJD	RV	RVerr	RHK	RHKerr	S	Serr	BIS	BISerr	FWHM	FWHMerr	Constrast	Contrasterr
5.820887948414850689e+04	-2.172533333333333516e+01	1.421582226061677834e-01	-5.012100000000000222e+00	1.039230484541326478e-03	1.578053333333333252e-01	1.630095430062642587e-04	-9.478274675867932331e+01	2.843164452123359554e-01	7.783939333333334616e+03	2.843164452123359554e-01	6.019020566666666383e+01	2.226691072671579518e-03
5.821099344881344587e+04	-2.187166666666666615e+01	1.328676134579196977e-01	-5.006633333333333269e+00	9.237604307034012535e-04	1.586643333333333239e-01	1.466477260497262480e-04	-9.404351051604885470e+01	2.657352269158393954e-01	7.785596666666667261e+03	2.657352269158393954e-01	6.017107899999999887e+01	2.079951692334424188e-03
5.821393219517875696e+04	-2.153033333333333488e+01	1.410686166489824866e-01	-5.011199999999999655e+00	1.039230484541326478e-03	1.579460000000000031e-01	1.601200938184975180e-04	-9.292298422822896953e+01	2.821372332979646402e-01	7.785921999999999571e+03	2.821372332979646402e-01	6.017105166666666349e+01	2.208082564301140204e-03
5.821507141857135139e+04	-2.117599999999999838e+01	1.383541691485167813e-01	-5.009666666666666934e+00	9.814954576223638115e-04	1.581853333333333167e-01	1.562697098679786392e-04	-9.379988702238080123e+01	2.767083382970339511e-01	7.782285666666666657e+03	2.767083382970339511e-01	6.018167800000000511e+01	2.166953656233136082e-03
5.821693356959568337e+04	-2.177166666666666472e+01	1.417169920660296956e-01	-5.008266666666666644e+00	1.039230484541326478e-03	1.584073333333333167e-01	1.606960554034299392e-04	-9.513493382084455163e+01	2.834339841320600017e-01	7.784450666666666621e+03	2.834339841320600017e-01	6.017686633333332935e+01	2.218709450093879834e-03
5.821787582847628801e+04	-2.266100000000000136e+01	1.494992625568079547e-01	-5.011233333333333206e+00	1.096965511460288928e-03	1.579396666666666726e-01	1.751335997967773817e-04	-9.524898168911232688e+01	2.989985251136156874e-01	7.783762666666665609e+03	2.989985251136156874e-01	6.018790100000000365e+01	2.341133083482154365e-03
5.821905452689331287e+04	-2.224699999999999989e+01	1.380862535691182169e-01	-5.006166666666666210e+00	9.814954576223638115e-04	1.587349999999999872e-01	1.556923604776776009e-04	-9.478948782619033864e+01	2.761725071382368224e-01	7.784084333333333234e+03	2.761725071382368224e-01	6.018227633333333415e+01	2.162047632864546199e-03
5.822010736412060942e+04	-2.295933333333333337e+01	1.397409121109508823e-01	-5.008700000000000152e+00	1.001110494512080307e-03	1.583400000000000085e-01	1.591564569151304655e-04	-9.310247969911051769e+01	2.794818242219017645e-01	7.784736333333334187e+03	2.794818242219017645e-01	6.018543099999999413e+01	2.187822059860600708e-03
5.822113079341305274e+04	-2.359833333333333272e+01	1.411524094680126351e-01	-5.006866666666666355e+00	1.039230484541326478e-03	1.586256666666666926e-01	1.622361105166034200e-04	-9.418381758140878901e+01	2.823048189360250482e-01	7.783902000000000953e+03	2.823048189360250482e-01	6.018622299999999115e+01	2.210133696463450256e-03
5.822299637705719942e+04	-2.138633333333333653e+01	1.389224029911295399e-01	-5.008966666666666789e+00	9.814954576223638115e-04	1.583009999999999973e-01	1.562697098679786392e-04	-9.365599804811749607e+01	2.778448059822593019e-01	7.786177999999999884e+03	2.778448059822593019e-01	6.016899066666667295e+01	2.173834762854868607e-03
5.822409910260100150e+04	-2.290966666666666640e+01	1.395978720554808261e-01	-5.006666666666666821e+00	9.814954576223638115e-04	1.586589999999999945e-01	1.587720238441129130e-04	-9.317928315077277546e+01	2.791957441109614302e-01	7.784192000000000007e+03	2.791957441109614302e-01	6.017172400000000465e+01	2.185010958616720109e-03
5.822504520864300866e+04	-2.135666666666666558e+01	1.390343656797453364e-01	-5.007366666666666077e+00	9.814954576223638115e-04	1.585526666666666751e-01	1.572319588661569929e-04	-9.444248091227215980e+01	2.780687313594908949e-01	7.785676999999999680e+03	2.780687313594908949e-01	6.016984366666665807e+01	2.175642412810232813e-03
5.822707822482920892e+04	-2.048833333333333329e+01	1.394956337653764089e-01	-5.007766666666666033e+00	1.001110494512080307e-03	1.584856666666666636e-01	1.585791074931793432e-04	-9.335887985150482393e+01	2.789912675307529843e-01	7.784524000000000342e+03	2.789912675307529843e-01	6.018552900000000250e+01	2.183642337678056485e-03
5.823305634534436103e+04	-2.309033333333333360e+01	1.392951280504879374e-01	-5.004699999999999704e+00	9.814954576223638115e-04	1.589700000000000002e-01	1.524204710660611933e-04	-9.629658688592144244e+01	2.785902561009754863e-01	7.788832999999999629e+03	2.785902561009754863e-01	6.016572333333333944e+01	2.178205323462553949e-03
5.823399857410270488e+04	-2.103599999999999781e+01	1.391392038974077205e-01	-5.004000000000000448e+00	9.626352718795767828e-04	1.590830000000000022e-01	1.516509149329472485e-04	-9.324375900351189728e+01	2.782784077948156076e-01	7.785710000000000036e+03	2.782784077948156076e-01	6.016008333333332558e+01	2.176403159126038666e-03
5.823490558656115172e+04	-2.116900000000000048e+01	1.445566598328721364e-01	-5.007366666666666077e+00	1.020348524334264506e-03	1.585479999999999945e-01	1.605040670997328678e-04	-9.126391573349251018e+01	2.891133196657443283e-01	7.785145333333333838e+03	2.891133196657443283e-01	6.016640266666667003e+01	2.261494021229545643e-03
5.823694609524506814e+04	-2.219299999999999784e+01	1.400802043265225449e-01	-5.005633333333332935e+00	9.814954576223638115e-04	1.588196666666666645e-01	1.528056136257943806e-04	-9.190418730108092404e+01	2.801604086530450899e-01	7.785295999999999367e+03	2.801604086530450899e-01	6.016881566666666714e+01	2.191391967086788253e-03
5.823805601080522320e+04	-2.100433333333333152e+01	1.387170574659776501e-01	-5.006466666666666399e+00	9.626352718795767828e-04	1.586886666666666723e-01	1.514584651535419175e-04	-9.355121639199556682e+01	2.774341149319550781e-01	7.783257333333333918e+03	2.774341149319550781e-01	6.017824866666666850e+01	2.170928026576368196e-03
5.823907104207040538e+04	-2.182666666666666444e+01	1.398791287246789750e-01	-5.008633333333333049e+00	9.814954576223638115e-04	1.583513333333333162e-01	1.531905131962594299e-04	-9.360559520378359366e+01	2.797582574493575058e-01	7.782829333333332215e+03	2.797582574493575058e-01	6.018007833333333423e+01	2.189248181786237080e-03
5.824200286392862472e+04	-2.253500000000000014e+01	1.402655986052029347e-01	-5.010966666666667457e+00	9.814954576223638115e-04	1.579816666666666869e-01	1.531905131962594299e-04	-9.399498171816996717e+01	2.805311972104062024e-01	7.785086000000000240e+03	2.805311972104062024e-01	6.016621566666666610e+01	2.193980344893832566e-03
5.824301855278470612e+04	-2.209999999999999787e+01	1.393556256910595537e-01	-5.008299999999999308e+00	9.814954576223638115e-04	1.584003333333333374e-01	1.518438525444990028e-04	-9.333069859494590048e+01	2.787112513821189408e-01	7.784151333333334151e+03	2.787112513821189408e-01	6.017287199999999103e+01	2.180202525382802809e-03
5.824592905966512626e+04	-2.314300000000000068e+01	1.426517759163878074e-01	-5.009199999999999875e+00	9.814954576223638115e-04	1.582593333333333352e-01	1.568470592647500063e-04	-9.272750877481199439e+01	2.853035518327760034e-01	7.784449999999999818e+03	2.853035518327760034e-01	6.017235600000000062e+01	2.231510557515969072e-03
5.824705303038441343e+04	-2.158266666666666822e+01	1.398495635609028065e-01	-5.009666666666666934e+00	9.814954576223638115e-04	1.581873333333333465e-01	1.529985475602809451e-04	-9.412661503485770709e+01	2.796991271218057795e-01	7.784791000000000167e+03	2.796991271218057795e-01	6.016090366666666256e+01	2.187105510459381747e-03
5.824811403371203778e+04	-2.102700000000000102e+01	1.395602289194691481e-01	-5.008900000000000574e+00	9.814954576223638115e-04	1.583080000000000043e-01	1.533829629826381324e-04	-9.252993040155462268e+01	2.791204578389384627e-01	7.783721000000000458e+03	2.791204578389384627e-01	6.016653699999999816e+01	2.183040961882448065e-03
5.824898641924573167e+04	-2.061433333333333451e+01	1.386586084394097751e-01	-5.007066666666666777e+00	9.626352718795767828e-04	1.585976666666666646e-01	1.510735655971031375e-04	-9.270421811781307042e+01	2.773172168788195502e-01	7.784689999999999600e+03	2.773172168788195502e-01	6.015652766666666906e+01	2.168259447501530261e-03
5.825188581712599262e+04	-2.032099999999999795e+01	1.447559649097975576e-01	-5.006033333333333779e+00	1.039230484541326478e-03	1.587586666666666868e-01	1.610834842213468190e-04	-9.201008974177285893e+01	2.895119298195951152e-01	7.783091000000000349e+03	2.895119298195951152e-01	6.016534100000000507e+01	2.264279316174884135e-03
5.825302387643499242e+04	-2.153933333333333522e+01	1.396970520638885771e-01	-5.006466666666666399e+00	9.814954576223638115e-04	1.586903333333333499e-01	1.520358144941148034e-04	-9.292934870938260872e+01	2.793941041277769877e-01	7.785626000000000204e+03	2.793941041277769877e-01	6.014466666666666583e+01	2.183618962197004815e-03
5.825510544721495535e+04	-2.104533333333333545e+01	1.405689805965413264e-01	-5.007900000000000240e+00	9.814954576223638115e-04	1.584669999999999968e-01	1.545376617167766164e-04	-9.255766935009866359e+01	2.811379611930826528e-01	7.785836999999999534e+03	2.811379611930826528e-01	6.016983533333333156e+01	2.198021546316268355e-03
5.825612456021997059e+04	-2.149266666666666836e+01	1.408436498553784222e-01	-5.008733333333333704e+00	9.814954576223638115e-04	1.583333333333333259e-01	1.549225613007995867e-04	-9.310947161306036435e+01	2.816872997107570109e-01	7.784897666666666737e+03	2.816872997107570109e-01	6.016472666666666669e+01	2.202361818399176888e-03
5.825688248817014392e+04	-2.165500000000000114e+01	1.477169373705500832e-01	-5.008199999999999541e+00	1.039230484541326478e-03	1.584166666666666778e-01	1.658948797013069787e-04	-9.235124988030166548e+01	2.954338747410999999e-01	7.781919666666665762e+03	2.954338747410999999e-01	6.018560066666666586e+01	2.311514827823206008e-03
5.825810658321873052e+04	-2.106966666666666654e+01	1.401849773643312480e-01	-5.007866666666665800e+00	9.814954576223638115e-04	1.584713333333333252e-01	1.537685851459191138e-04	-9.258120586656251305e+01	2.803699547286624960e-01	7.783421333333332768e+03	2.803699547286624960e-01	6.017333433333333659e+01	2.192729464904014190e-03
5.825888484793445241e+04	-2.194666666666666899e+01	1.495700662293885375e-01	-5.010766666666666147e+00	1.096965511460288928e-03	1.580159999999999898e-01	1.689753433689858604e-04	-9.309589756035455821e+01	2.991401324587766308e-01	7.781330666666667639e+03	2.991401324587766308e-01	6.019488533333333180e+01	2.340981947875626305e-03
5.825988698116596788e+04	-2.181066666666666620e+01	1.472556650176989890e-01	-5.010499999999999510e+00	1.039230484541326478e-03	1.580556666666666776e-01	1.649333198598754852e-04	-9.273020407452354164e+01	2.945113300353979224e-01	7.783066666666666606e+03	2.945113300353979224e-01	6.018680800000000630e+01	2.303887640506523810e-03
5.826687342751499818e+04	-1.985800000000000054e+01	1.485104989674934373e-01	-5.002699999999999925e+00	1.039230484541326478e-03	1.592840000000000089e-01	1.680115736754134897e-04	-9.281942753718635686e+01	2.970209979349870411e-01	7.783225333333332856e+03	2.970209979349870411e-01	6.018476466666666624e+01	2.323191328228320449e-03
5.826814811027782707e+04	-2.077666666666666728e+01	1.422716791291007421e-01	-5.004766666666665920e+00	9.814954576223638115e-04	1.589593333333333414e-01	1.583866576872349115e-04	-9.266817873250174387e+01	2.845433582582016507e-01	7.785143000000000029e+03	2.845433582582016507e-01	6.014864299999999986e+01	2.223672201711284716e-03
5.827001488482520654e+04	-2.159933333333333394e+01	1.400073311914529772e-01	-5.002666666666666373e+00	9.814954576223638115e-04	1.592980000000000229e-01	1.533829629826381324e-04	-9.181062628340522735e+01	2.800146623829063430e-01	7.786523333333333539e+03	2.800146623829063430e-01	6.013856666666666229e+01	2.187483702525418530e-03
5.827110663969261805e+04	-2.066900000000000048e+01	1.411616265315187857e-01	-5.001366666666666738e+00	9.814954576223638115e-04	1.595006666666666517e-01	1.558852854576794694e-04	-9.222417465774223899e+01	2.823232530630375714e-01	7.785857666666666773e+03	2.823232530630375714e-01	6.014548633333333783e+01	2.205947886919493780e-03
5.827184137640391418e+04	-2.214566666666666706e+01	1.552312097389915158e-01	-5.003166666666666096e+00	1.154700538379251594e-03	1.592103333333333426e-01	1.807161678802794030e-04	-9.193043400435216483e+01	3.104624194779831980e-01	7.783604666666667072e+03	3.104624194779831980e-01	6.017260133333333982e+01	2.427613772824536043e-03
5.827285631984813517e+04	-2.139833333333332988e+01	1.506317953297264256e-01	-5.002966666666666562e+00	1.096965511460288928e-03	1.592476666666666485e-01	1.722436904182237424e-04	-9.289041560784626483e+01	3.012635906594532398e-01	7.782029999999999745e+03	3.012635906594532398e-01	6.017741366666666636e+01	2.356349425544873848e-03
5.827410119866322930e+04	-2.179666666666666686e+01	1.402631690390174490e-01	-5.002666666666666373e+00	9.814954576223638115e-04	1.592963333333333453e-01	1.545376617167766164e-04	-9.347331270348858823e+01	2.805263380780348981e-01	7.785793666666667377e+03	2.805263380780348981e-01	6.016204066666667671e+01	2.192491002030887582e-03
5.827509998600851395e+04	-2.162699999999999889e+01	1.406593107999423997e-01	-5.005866666666666909e+00	9.814954576223638115e-04	1.587826666666666553e-01	1.549225613007995867e-04	-9.373196653990144966e+01	2.813186215998847994e-01	7.784510999999999513e+03	2.813186215998847994e-01	6.016327699999999368e+01	2.199089459868958010e-03
5.827613000469705003e+04	-2.177433333333333465e+01	1.409201355721138860e-01	-5.003733333333332922e+00	9.814954576223638115e-04	1.591279999999999639e-01	1.558895620481228980e-04	-9.317485714878627334e+01	2.818402711442279940e-01	7.784350333333332856e+03	2.818402711442279940e-01	6.016053199999999634e+01	2.203109396058867964e-03
5.827696592961745046e+04	-2.205033333333333090e+01	1.394422886919987337e-01	-5.004766666666665920e+00	9.814954576223638115e-04	1.589589999999999892e-01	1.520358144941148034e-04	-9.311575067128494254e+01	2.788845773839974673e-01	7.783921333333332768e+03	2.788845773839974673e-01	6.015904400000000152e+01	2.180065017974610209e-03
5.828322397996400105e+04	-2.035633333333333539e+01	1.506365104394874754e-01	-5.004500000000000171e+00	1.096965511460288928e-03	1.590049999999999797e-01	1.749428478103634782e-04	-9.283365304244124161e+01	3.012730208789749509e-01	7.784610333333333074e+03	3.012730208789749509e-01	6.017094733333333778e+01	2.355330154241691131e-03
5.828512078549541911e+04	-2.110699999999999932e+01	1.419527962529493759e-01	-5.002799999999999692e+00	9.814954576223638115e-04	1.592780000000000029e-01	1.572319588661569929e-04	-9.365571728399690699e+01	2.839055925058987517e-01	7.786099666666666053e+03	2.839055925058987517e-01	6.015432399999999546e+01	2.218519484928942447e-03
5.828696884103813500e+04	-2.121133333333333226e+01	1.401086517928352426e-01	-5.003133333333333432e+00	9.814954576223638115e-04	1.592203333333333248e-01	1.531905131962594299e-04	-9.336374876766859643e+01	2.802173035856708738e-01	7.783694666666667217e+03	2.802173035856708738e-01	6.015595666666666830e+01	2.190468524977223688e-03
5.828912543535865552e+04	-2.179666666666666686e+01	1.426487701290756749e-01	-5.000066666666666215e+00	9.814954576223638115e-04	1.597083333333333410e-01	1.587713240271470887e-04	-9.347286670816708920e+01	2.852975402581513498e-01	7.788764666666666017e+03	2.852975402581513498e-01	6.014147833333333892e+01	2.228189186313817450e-03
5.829002051496940840e+04	-2.201000000000000156e+01	1.401322058512524393e-01	-4.998033333333333772e+00	9.626352718795767828e-04	1.600370000000000126e-01	1.537678625576734462e-04	-9.331920879139708802e+01	2.802644117025052117e-01	7.787460666666665929e+03	2.802644117025052117e-01	6.014727966666666958e+01	2.189480828816507772e-03
5.829098511244853580e+04	-2.115066666666666606e+01	1.401668601084737897e-01	-4.999566666666666492e+00	9.814954576223638115e-04	1.597909999999999886e-01	1.541532426587978943e-04	-9.305161857522038815e+01	2.803337202169480791e-01	7.786279333333332943e+03	2.803337202169480791e-01	6.015385166666666805e+01	2.190617948044239639e-03
5.829207795070838620e+04	-2.097700000000000031e+01	1.407355682494077775e-01	-4.994833333333333236e+00	9.433981132056603637e-04	1.605580000000000063e-01	1.555113429232021728e-04	-9.229324389846136967e+01	2.814711364988155551e-01	7.785850333333332856e+03	2.814711364988155551e-01	6.014677599999999558e+01	2.199386021065931774e-03
5.829313908436211932e+04	-2.184133333333333482e+01	1.414975830857696237e-01	-4.997700000000000031e+00	9.814954576223638115e-04	1.600913333333333355e-01	1.572319588661569929e-04	-9.269636618677402851e+01	2.829951661715396916e-01	7.788185333333334711e+03	2.829951661715396916e-01	6.013839600000000019e+01	2.210336185888763395e-03
5.829413378038530936e+04	-2.062066666666666492e+01	1.416731223402695750e-01	-4.999666666666667147e+00	9.814954576223638115e-04	1.597756666666666492e-01	1.576173284325750330e-04	-9.151628500958209145e+01	2.833462446805393165e-01	7.787920999999999367e+03	2.833462446805393165e-01	6.014547499999999758e+01	2.213437992506656245e-03
5.829796782897082448e+04	-2.167500000000000071e+01	1.398110735162512719e-01	-4.998000000000000220e+00	9.237604307034012535e-04	1.600459999999999938e-01	1.533829629826381324e-04	-9.166447654150665869e+01	2.796221470325027658e-01	7.782947666666666919e+03	2.796221470325027658e-01	6.015546566666666450e+01	2.186234523208098381e-03
5.830010058163906797e+04	-2.251666666666666572e+01	1.407438793477111816e-01	-5.004166666666666430e+00	9.814954576223638115e-04	1.590583333333333294e-01	1.556923604776776009e-04	-9.361961078404753778e+01	2.814877586954223632e-01	7.784650333333333947e+03	2.814877586954223632e-01	6.015693733333333881e+01	2.200444385669732879e-03
5.830387574614842742e+04	-2.284000000000000341e+01	1.903071919949436974e-01	-5.006133333333333546e+00	1.539841261660146584e-03	1.587419999999999665e-01	2.429069323378354702e-04	-9.340448157703160348e+01	3.806143839898871728e-01	7.785595000000000255e+03	3.806143839898871728e-01	6.019122433333333078e+01	2.976830320997876905e-03
5.830512216345397610e+04	-2.098333333333333428e+01	1.674295586454807860e-01	-5.006199999999999761e+00	1.270170592217176710e-03	1.587293333333333056e-01	2.001493886520210725e-04	-9.369979258703659752e+01	3.348591172909613500e-01	7.784103666666665958e+03	3.348591172909613500e-01	6.017343533333333738e+01	2.618765054981356602e-03
5.830620730980112421e+04	-2.126566666666666450e+01	1.466808016376947299e-01	-5.003699999999999370e+00	1.039230484541326478e-03	1.591276666666666673e-01	1.678193473153001504e-04	-9.313952010491802014e+01	2.933616032753894598e-01	7.785599333333332652e+03	2.933616032753894598e-01	6.015846466666666714e+01	2.293252778957854780e-03
5.830689431039030023e+04	-1.992966666666666598e+01	1.464183353584181391e-01	-5.004666666666666153e+00	1.039230484541326478e-03	1.589763333333333584e-01	1.651248685759423168e-04	-9.278521686120943457e+01	2.928366707168357785e-01	7.785392666666666628e+03	2.928366707168357785e-01	6.016617966666666462e+01	2.289532053073990454e-03
5.831311992467886739e+04	-2.180733333333333235e+01	1.466799363479786289e-01	-5.000233333333333974e+00	1.039230484541326478e-03	1.596833333333333160e-01	1.656995272574225914e-04	-9.394582678595605785e+01	2.933598726959574798e-01	7.786063999999999396e+03	2.933598726959574798e-01	6.014421899999999965e+01	2.292851438076792554e-03
5.831386587794029037e+04	-2.183233333333333448e+01	1.565805546994624708e-01	-4.999033333333333218e+00	1.154700538379251594e-03	1.598763333333333148e-01	1.832151133989163422e-04	-9.321685527882168287e+01	3.131611093989244976e-01	7.786511999999999716e+03	3.131611093989244976e-01	6.013604633333333283e+01	2.447174504752209524e-03
5.831509207824336772e+04	-2.301966666666666583e+01	1.461341740550118617e-01	-4.997300000000000075e+00	1.039230484541326478e-03	1.601556666666666684e-01	1.641601521550085365e-04	-9.339737369196016914e+01	2.922683481100235015e-01	7.786127000000000407e+03	2.922683481100235015e-01	6.013350833333333867e+01	2.283985914985886632e-03
5.831591425744770095e+04	-2.364233333333332965e+01	1.502498543439332312e-01	-4.999066666666666769e+00	1.078064108586415356e-03	1.598730000000000151e-01	1.709782312329717776e-04	-9.336499201368066281e+01	3.004997086878666845e-01	7.785631333333333714e+03	3.004997086878666845e-01	6.014347666666666470e+01	2.348903302585194589e-03
